PoolParticipantID,AssetType,AssetID,hours,MWh,Date,TimeStamp
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-01,2016-01-01 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-01,2016-01-01 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-01,2016-01-01 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-01,2016-01-01 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-01,2016-01-01 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-01,2016-01-01 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-01,2016-01-01 07:00:00
ECLP,IPP,ENC3,Hour8,0.0000,2016-01-01,2016-01-01 08:00:00
ECLP,IPP,ENC3,Hour9,0.0000,2016-01-01,2016-01-01 09:00:00
ECLP,IPP,ENC3,Hour10,0.0000,2016-01-01,2016-01-01 10:00:00
ECLP,IPP,ENC3,Hour11,0.0000,2016-01-01,2016-01-01 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-01,2016-01-01 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-01,2016-01-01 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-01,2016-01-01 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-01,2016-01-01 15:00:00
ECLP,IPP,ENC3,Hour16,0.0000,2016-01-01,2016-01-01 16:00:00
ECLP,IPP,ENC3,Hour17,0.0000,2016-01-01,2016-01-01 17:00:00
ECLP,IPP,ENC3,Hour18,0.0000,2016-01-01,2016-01-01 18:00:00
ECLP,IPP,ENC3,Hour19,0.0000,2016-01-01,2016-01-01 19:00:00
ECLP,IPP,ENC3,Hour20,0.0000,2016-01-01,2016-01-01 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-01,2016-01-01 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-01,2016-01-01 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-01,2016-01-01 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-01,2016-01-01 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-02,2016-01-02 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-02,2016-01-02 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-02,2016-01-02 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-02,2016-01-02 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-02,2016-01-02 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-02,2016-01-02 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-02,2016-01-02 07:00:00
ECLP,IPP,ENC3,Hour8,0.0000,2016-01-02,2016-01-02 08:00:00
ECLP,IPP,ENC3,Hour9,0.0000,2016-01-02,2016-01-02 09:00:00
ECLP,IPP,ENC3,Hour10,0.0000,2016-01-02,2016-01-02 10:00:00
ECLP,IPP,ENC3,Hour11,0.0000,2016-01-02,2016-01-02 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-02,2016-01-02 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-02,2016-01-02 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-02,2016-01-02 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-02,2016-01-02 15:00:00
ECLP,IPP,ENC3,Hour16,0.0000,2016-01-02,2016-01-02 16:00:00
ECLP,IPP,ENC3,Hour17,9.3660,2016-01-02,2016-01-02 17:00:00
ECLP,IPP,ENC3,Hour18,50.9376,2016-01-02,2016-01-02 18:00:00
ECLP,IPP,ENC3,Hour19,49.4844,2016-01-02,2016-01-02 19:00:00
ECLP,IPP,ENC3,Hour20,40.0064,2016-01-02,2016-01-02 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-02,2016-01-02 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-02,2016-01-02 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-02,2016-01-02 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-02,2016-01-02 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-03,2016-01-03 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-03,2016-01-03 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-03,2016-01-03 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-03,2016-01-03 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-03,2016-01-03 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-03,2016-01-03 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-03,2016-01-03 07:00:00
ECLP,IPP,ENC3,Hour8,0.0000,2016-01-03,2016-01-03 08:00:00
ECLP,IPP,ENC3,Hour9,0.0000,2016-01-03,2016-01-03 09:00:00
ECLP,IPP,ENC3,Hour10,0.0000,2016-01-03,2016-01-03 10:00:00
ECLP,IPP,ENC3,Hour11,0.0000,2016-01-03,2016-01-03 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-03,2016-01-03 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-03,2016-01-03 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-03,2016-01-03 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-03,2016-01-03 15:00:00
ECLP,IPP,ENC3,Hour16,0.0000,2016-01-03,2016-01-03 16:00:00
ECLP,IPP,ENC3,Hour17,0.0000,2016-01-03,2016-01-03 17:00:00
ECLP,IPP,ENC3,Hour18,0.0000,2016-01-03,2016-01-03 18:00:00
ECLP,IPP,ENC3,Hour19,0.0000,2016-01-03,2016-01-03 19:00:00
ECLP,IPP,ENC3,Hour20,0.0000,2016-01-03,2016-01-03 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-03,2016-01-03 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-03,2016-01-03 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-03,2016-01-03 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-03,2016-01-03 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-04,2016-01-04 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-04,2016-01-04 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-04,2016-01-04 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-04,2016-01-04 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-04,2016-01-04 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-04,2016-01-04 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-04,2016-01-04 07:00:00
ECLP,IPP,ENC3,Hour8,0.0000,2016-01-04,2016-01-04 08:00:00
ECLP,IPP,ENC3,Hour9,0.0000,2016-01-04,2016-01-04 09:00:00
ECLP,IPP,ENC3,Hour10,0.0000,2016-01-04,2016-01-04 10:00:00
ECLP,IPP,ENC3,Hour11,0.0000,2016-01-04,2016-01-04 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-04,2016-01-04 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-04,2016-01-04 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-04,2016-01-04 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-04,2016-01-04 15:00:00
ECLP,IPP,ENC3,Hour16,7.0504,2016-01-04,2016-01-04 16:00:00
ECLP,IPP,ENC3,Hour17,86.2863,2016-01-04,2016-01-04 17:00:00
ECLP,IPP,ENC3,Hour18,95.7097,2016-01-04,2016-01-04 18:00:00
ECLP,IPP,ENC3,Hour19,95.9954,2016-01-04,2016-01-04 19:00:00
ECLP,IPP,ENC3,Hour20,96.2724,2016-01-04,2016-01-04 20:00:00
ECLP,IPP,ENC3,Hour21,39.5444,2016-01-04,2016-01-04 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-04,2016-01-04 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-04,2016-01-04 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-04,2016-01-04 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-05,2016-01-05 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-05,2016-01-05 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-05,2016-01-05 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-05,2016-01-05 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-05,2016-01-05 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-05,2016-01-05 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-05,2016-01-05 07:00:00
ECLP,IPP,ENC3,Hour8,7.4228,2016-01-05,2016-01-05 08:00:00
ECLP,IPP,ENC3,Hour9,63.3444,2016-01-05,2016-01-05 09:00:00
ECLP,IPP,ENC3,Hour10,67.7096,2016-01-05,2016-01-05 10:00:00
ECLP,IPP,ENC3,Hour11,67.7236,2016-01-05,2016-01-05 11:00:00
ECLP,IPP,ENC3,Hour12,70.4284,2016-01-05,2016-01-05 12:00:00
ECLP,IPP,ENC3,Hour13,96.3900,2016-01-05,2016-01-05 13:00:00
ECLP,IPP,ENC3,Hour14,46.4800,2016-01-05,2016-01-05 14:00:00
ECLP,IPP,ENC3,Hour15,34.9412,2016-01-05,2016-01-05 15:00:00
ECLP,IPP,ENC3,Hour16,34.8236,2016-01-05,2016-01-05 16:00:00
ECLP,IPP,ENC3,Hour17,45.2263,2016-01-05,2016-01-05 17:00:00
ECLP,IPP,ENC3,Hour18,96.6096,2016-01-05,2016-01-05 18:00:00
ECLP,IPP,ENC3,Hour19,96.5932,2016-01-05,2016-01-05 19:00:00
ECLP,IPP,ENC3,Hour20,78.0705,2016-01-05,2016-01-05 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-05,2016-01-05 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-05,2016-01-05 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-05,2016-01-05 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-05,2016-01-05 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-06,2016-01-06 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-06,2016-01-06 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-06,2016-01-06 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-06,2016-01-06 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-06,2016-01-06 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-06,2016-01-06 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-06,2016-01-06 07:00:00
ECLP,IPP,ENC3,Hour8,69.3922,2016-01-06,2016-01-06 08:00:00
ECLP,IPP,ENC3,Hour9,77.7751,2016-01-06,2016-01-06 09:00:00
ECLP,IPP,ENC3,Hour10,36.9922,2016-01-06,2016-01-06 10:00:00
ECLP,IPP,ENC3,Hour11,39.6218,2016-01-06,2016-01-06 11:00:00
ECLP,IPP,ENC3,Hour12,35.3860,2016-01-06,2016-01-06 12:00:00
ECLP,IPP,ENC3,Hour13,35.1924,2016-01-06,2016-01-06 13:00:00
ECLP,IPP,ENC3,Hour14,34.0620,2016-01-06,2016-01-06 14:00:00
ECLP,IPP,ENC3,Hour15,34.3756,2016-01-06,2016-01-06 15:00:00
ECLP,IPP,ENC3,Hour16,34.6024,2016-01-06,2016-01-06 16:00:00
ECLP,IPP,ENC3,Hour17,86.5679,2016-01-06,2016-01-06 17:00:00
ECLP,IPP,ENC3,Hour18,95.7833,2016-01-06,2016-01-06 18:00:00
ECLP,IPP,ENC3,Hour19,94.7349,2016-01-06,2016-01-06 19:00:00
ECLP,IPP,ENC3,Hour20,37.8864,2016-01-06,2016-01-06 20:00:00
ECLP,IPP,ENC3,Hour21,26.1996,2016-01-06,2016-01-06 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-06,2016-01-06 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-06,2016-01-06 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-06,2016-01-06 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-07,2016-01-07 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-07,2016-01-07 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-07,2016-01-07 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-07,2016-01-07 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-07,2016-01-07 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-07,2016-01-07 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-07,2016-01-07 07:00:00
ECLP,IPP,ENC3,Hour8,0.0000,2016-01-07,2016-01-07 08:00:00
ECLP,IPP,ENC3,Hour9,0.0000,2016-01-07,2016-01-07 09:00:00
ECLP,IPP,ENC3,Hour10,0.0000,2016-01-07,2016-01-07 10:00:00
ECLP,IPP,ENC3,Hour11,0.0000,2016-01-07,2016-01-07 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-07,2016-01-07 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-07,2016-01-07 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-07,2016-01-07 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-07,2016-01-07 15:00:00
ECLP,IPP,ENC3,Hour16,0.0000,2016-01-07,2016-01-07 16:00:00
ECLP,IPP,ENC3,Hour17,7.5068,2016-01-07,2016-01-07 17:00:00
ECLP,IPP,ENC3,Hour18,35.5684,2016-01-07,2016-01-07 18:00:00
ECLP,IPP,ENC3,Hour19,34.6360,2016-01-07,2016-01-07 19:00:00
ECLP,IPP,ENC3,Hour20,26.7848,2016-01-07,2016-01-07 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-07,2016-01-07 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-07,2016-01-07 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-07,2016-01-07 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-07,2016-01-07 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-08,2016-01-08 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-08,2016-01-08 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-08,2016-01-08 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-08,2016-01-08 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-08,2016-01-08 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-08,2016-01-08 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-08,2016-01-08 07:00:00
ECLP,IPP,ENC3,Hour8,17.7996,2016-01-08,2016-01-08 08:00:00
ECLP,IPP,ENC3,Hour9,97.0976,2016-01-08,2016-01-08 09:00:00
ECLP,IPP,ENC3,Hour10,97.0525,2016-01-08,2016-01-08 10:00:00
ECLP,IPP,ENC3,Hour11,97.0384,2016-01-08,2016-01-08 11:00:00
ECLP,IPP,ENC3,Hour12,69.7547,2016-01-08,2016-01-08 12:00:00
ECLP,IPP,ENC3,Hour13,34.8146,2016-01-08,2016-01-08 13:00:00
ECLP,IPP,ENC3,Hour14,34.9777,2016-01-08,2016-01-08 14:00:00
ECLP,IPP,ENC3,Hour15,35.3802,2016-01-08,2016-01-08 15:00:00
ECLP,IPP,ENC3,Hour16,35.2590,2016-01-08,2016-01-08 16:00:00
ECLP,IPP,ENC3,Hour17,35.3622,2016-01-08,2016-01-08 17:00:00
ECLP,IPP,ENC3,Hour18,34.9804,2016-01-08,2016-01-08 18:00:00
ECLP,IPP,ENC3,Hour19,26.3424,2016-01-08,2016-01-08 19:00:00
ECLP,IPP,ENC3,Hour20,0.0000,2016-01-08,2016-01-08 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-08,2016-01-08 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-08,2016-01-08 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-08,2016-01-08 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-08,2016-01-08 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-09,2016-01-09 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-09,2016-01-09 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-09,2016-01-09 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-09,2016-01-09 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-09,2016-01-09 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-09,2016-01-09 06:00:00
ECLP,IPP,ENC3,Hour7,9.6040,2016-01-09,2016-01-09 07:00:00
ECLP,IPP,ENC3,Hour8,94.9690,2016-01-09,2016-01-09 08:00:00
ECLP,IPP,ENC3,Hour9,97.1117,2016-01-09,2016-01-09 09:00:00
ECLP,IPP,ENC3,Hour10,97.1967,2016-01-09,2016-01-09 10:00:00
ECLP,IPP,ENC3,Hour11,86.8368,2016-01-09,2016-01-09 11:00:00
ECLP,IPP,ENC3,Hour12,41.6982,2016-01-09,2016-01-09 12:00:00
ECLP,IPP,ENC3,Hour13,25.4016,2016-01-09,2016-01-09 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-09,2016-01-09 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-09,2016-01-09 15:00:00
ECLP,IPP,ENC3,Hour16,0.0000,2016-01-09,2016-01-09 16:00:00
ECLP,IPP,ENC3,Hour17,18.7119,2016-01-09,2016-01-09 17:00:00
ECLP,IPP,ENC3,Hour18,97.9169,2016-01-09,2016-01-09 18:00:00
ECLP,IPP,ENC3,Hour19,96.9115,2016-01-09,2016-01-09 19:00:00
ECLP,IPP,ENC3,Hour20,96.3740,2016-01-09,2016-01-09 20:00:00
ECLP,IPP,ENC3,Hour21,35.3249,2016-01-09,2016-01-09 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-09,2016-01-09 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-09,2016-01-09 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-09,2016-01-09 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-10,2016-01-10 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-10,2016-01-10 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-10,2016-01-10 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-10,2016-01-10 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-10,2016-01-10 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-10,2016-01-10 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-10,2016-01-10 07:00:00
ECLP,IPP,ENC3,Hour8,0.0000,2016-01-10,2016-01-10 08:00:00
ECLP,IPP,ENC3,Hour9,0.0000,2016-01-10,2016-01-10 09:00:00
ECLP,IPP,ENC3,Hour10,0.0000,2016-01-10,2016-01-10 10:00:00
ECLP,IPP,ENC3,Hour11,0.0000,2016-01-10,2016-01-10 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-10,2016-01-10 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-10,2016-01-10 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-10,2016-01-10 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-10,2016-01-10 15:00:00
ECLP,IPP,ENC3,Hour16,0.0000,2016-01-10,2016-01-10 16:00:00
ECLP,IPP,ENC3,Hour17,0.0000,2016-01-10,2016-01-10 17:00:00
ECLP,IPP,ENC3,Hour18,0.0000,2016-01-10,2016-01-10 18:00:00
ECLP,IPP,ENC3,Hour19,0.0000,2016-01-10,2016-01-10 19:00:00
ECLP,IPP,ENC3,Hour20,0.0000,2016-01-10,2016-01-10 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-10,2016-01-10 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-10,2016-01-10 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-10,2016-01-10 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-10,2016-01-10 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-11,2016-01-11 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-11,2016-01-11 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-11,2016-01-11 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-11,2016-01-11 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-11,2016-01-11 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-11,2016-01-11 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-11,2016-01-11 07:00:00
ECLP,IPP,ENC3,Hour8,0.0000,2016-01-11,2016-01-11 08:00:00
ECLP,IPP,ENC3,Hour9,0.0000,2016-01-11,2016-01-11 09:00:00
ECLP,IPP,ENC3,Hour10,0.0000,2016-01-11,2016-01-11 10:00:00
ECLP,IPP,ENC3,Hour11,0.0000,2016-01-11,2016-01-11 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-11,2016-01-11 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-11,2016-01-11 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-11,2016-01-11 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-11,2016-01-11 15:00:00
ECLP,IPP,ENC3,Hour16,0.0000,2016-01-11,2016-01-11 16:00:00
ECLP,IPP,ENC3,Hour17,0.0000,2016-01-11,2016-01-11 17:00:00
ECLP,IPP,ENC3,Hour18,0.0000,2016-01-11,2016-01-11 18:00:00
ECLP,IPP,ENC3,Hour19,0.0000,2016-01-11,2016-01-11 19:00:00
ECLP,IPP,ENC3,Hour20,0.0000,2016-01-11,2016-01-11 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-11,2016-01-11 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-11,2016-01-11 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-11,2016-01-11 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-11,2016-01-11 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-12,2016-01-12 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-12,2016-01-12 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-12,2016-01-12 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-12,2016-01-12 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-12,2016-01-12 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-12,2016-01-12 06:00:00
ECLP,IPP,ENC3,Hour7,0.0000,2016-01-12,2016-01-12 07:00:00
ECLP,IPP,ENC3,Hour8,0.0000,2016-01-12,2016-01-12 08:00:00
ECLP,IPP,ENC3,Hour9,0.0000,2016-01-12,2016-01-12 09:00:00
ECLP,IPP,ENC3,Hour10,0.0000,2016-01-12,2016-01-12 10:00:00
ECLP,IPP,ENC3,Hour11,0.0000,2016-01-12,2016-01-12 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-12,2016-01-12 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-12,2016-01-12 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-12,2016-01-12 14:00:00
ECLP,IPP,ENC3,Hour15,0.0000,2016-01-12,2016-01-12 15:00:00
ECLP,IPP,ENC3,Hour16,0.0000,2016-01-12,2016-01-12 16:00:00
ECLP,IPP,ENC3,Hour17,0.0000,2016-01-12,2016-01-12 17:00:00
ECLP,IPP,ENC3,Hour18,0.0000,2016-01-12,2016-01-12 18:00:00
ECLP,IPP,ENC3,Hour19,0.0000,2016-01-12,2016-01-12 19:00:00
ECLP,IPP,ENC3,Hour20,0.0000,2016-01-12,2016-01-12 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-12,2016-01-12 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-12,2016-01-12 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-12,2016-01-12 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-12,2016-01-12 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-13,2016-01-13 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-13,2016-01-13 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-13,2016-01-13 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-13,2016-01-13 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-13,2016-01-13 05:00:00
ECLP,IPP,ENC3,Hour6,0.0000,2016-01-13,2016-01-13 06:00:00
ECLP,IPP,ENC3,Hour7,7.2931,2016-01-13,2016-01-13 07:00:00
ECLP,IPP,ENC3,Hour8,34.6268,2016-01-13,2016-01-13 08:00:00
ECLP,IPP,ENC3,Hour9,34.0456,2016-01-13,2016-01-13 09:00:00
ECLP,IPP,ENC3,Hour10,46.1100,2016-01-13,2016-01-13 10:00:00
ECLP,IPP,ENC3,Hour11,70.8386,2016-01-13,2016-01-13 11:00:00
ECLP,IPP,ENC3,Hour12,0.0000,2016-01-13,2016-01-13 12:00:00
ECLP,IPP,ENC3,Hour13,0.0000,2016-01-13,2016-01-13 13:00:00
ECLP,IPP,ENC3,Hour14,0.0000,2016-01-13,2016-01-13 14:00:00
ECLP,IPP,ENC3,Hour15,9.1142,2016-01-13,2016-01-13 15:00:00
ECLP,IPP,ENC3,Hour16,88.5716,2016-01-13,2016-01-13 16:00:00
ECLP,IPP,ENC3,Hour17,91.7956,2016-01-13,2016-01-13 17:00:00
ECLP,IPP,ENC3,Hour18,92.1309,2016-01-13,2016-01-13 18:00:00
ECLP,IPP,ENC3,Hour19,91.6940,2016-01-13,2016-01-13 19:00:00
ECLP,IPP,ENC3,Hour20,70.9486,2016-01-13,2016-01-13 20:00:00
ECLP,IPP,ENC3,Hour21,0.0000,2016-01-13,2016-01-13 21:00:00
ECLP,IPP,ENC3,Hour22,0.0000,2016-01-13,2016-01-13 22:00:00
ECLP,IPP,ENC3,Hour23,0.0000,2016-01-13,2016-01-13 23:00:00
ECLP,IPP,ENC3,Hour24,0.0000,2016-01-13,2016-01-13 00:00:00
ECLP,IPP,ENC3,Hour1,0.0000,2016-01-14,2016-01-14 01:00:00
ECLP,IPP,ENC3,Hour2,0.0000,2016-01-14,2016-01-14 02:00:00
ECLP,IPP,ENC3,Hour3,0.0000,2016-01-14,2016-01-14 03:00:00
ECLP,IPP,ENC3,Hour4,0.0000,2016-01-14,2016-01-14 04:00:00
ECLP,IPP,ENC3,Hour5,0.0000,2016-01-14,2016-01-14 05:00:00
